,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff
20669,gold,"1 Фианит Кр 5,00 0,158;18 Фианит Кр 1,00 0,031;",1.8,18.5,0,585,engagement,1196.32
20670,gold,"1 Фианит Кр 5,00 0,158;18 Фианит Кр 1,00 0,031;",1.7,17.5,0,585,engagement,1130.86
20671,gold,"1 Фианит Кр 4,50 0,117;",1.16,15.5,0,585,engagement,772.53
20672,gold,"1 Фианит Кр 4,50 0,117;",1.11,16.0,0,585,engagement,739.2
20673,gold,"1Сапфир нат. Кр 2/2 0,22  19БРКр-57 3/5Б 0,17",2.56,17.5,0,585,decorative,2375.3
20674,gold,"1Сапфир нат. Кр 2/2 0,22  19БРКр-57 3/5Б 0,17",2.86,16.5,0,585,decorative,3534.07
20675,gold,"1Сапфир нат. Кр 2/2 0,22  19БРКр-57 3/5Б 0,17",2.77,17.0,0,585,decorative,3384.14
20676,gold,"1Сапфир нат. Кр 2/2 0,22  19БРКр-57 3/5Б 0,17",2.75,17.5,0,585,decorative,2496.42
20677,gold,"1БРКр-57 7/6A 0,07 ",1.53,17.0,0,585,decorative,1205.95
20678,gold,"1БРКр-57 7/6A 0,07 ",1.41,16.0,0,585,decorative,1132.34
20679,gold,"1БРКр-57 7/6A 0,07 ",1.47,16.5,0,585,decorative,894.83
20680,gold,1 Топаз Лондон Овал 8*6; 16 Фианит б/ц Кр 1,2.01,17.5,0,585,decorative,1217.92
20681,gold,1 Топаз Лондон Овал 8*6; 16 Фианит б/ц Кр 1,2.05,18.0,0,585,decorative,1242.2
20682,gold,1 Топаз Лондон Овал 8*6; 16 Фианит б/ц Кр 1,2.02,18.5,0,585,decorative,1552.69
20684,silver,None,3.98,17.0,0,925,decorative,195.38
20685,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.86,17.0,1,925,decorative,147.5
20686,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.88,17.5,0,925,decorative,149.1
20687,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.88,18.0,0,925,decorative,149.1
20688,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.9,18.5,1,925,decorative,150.69
20689,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.97,19.0,0,925,decorative,156.2
20690,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.81,16.5,1,925,decorative,143.5
20691,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.85,16.5,0,925,decorative,146.71
20692,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.91,19.0,0,925,decorative,151.5
20693,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.92,18.0,0,925,decorative,152.29
20694,silver,"1 Фианит SW Круг 5,00 0,181, 20 Фианит Круг 0,80 0,018",1.94,19.0,0,925,decorative,153.88
20695,gold,None,2.19,17.5,0,585,decorative,1078.6
20696,gold,3 Фианит синий Кр; 1 Фианит зеленый Кр; 4 Фианит зеленый Маркиз; 3 Фианит синий Маркиз,1.82,18.5,0,585,decorative,856.33
20697,gold,"18 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.88,18.5,0,585,decorative,1567.28
20698,gold,"18 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.92,20.0,0,585,decorative,1593.56
20700,gold,"1 Фианит бесцветный Круг 2,5",1.7,17.0,0,585,decorative,978.37
20701,gold,"1 Фианит бесцветный Круг 2,5",1.74,16.5,0,585,decorative,776.44
20702,gold,"1 Фианит бесцветный Круг 2,5",1.77,17.0,0,585,decorative,789.83
20703,gold,"1 Фианит бесцветный Круг 2,5",1.78,17.5,0,585,decorative,794.27
20704,gold,"1 Фианит бесцветный Круг 2,5",1.88,17.5,0,585,decorative,838.89
20705,gold,"1 Фианит бесцветный Круг 2,5",1.91,17.0,0,585,decorative,852.34
20706,gold,None,2.0,17.0,0,585,decorative,1107.54
20708,gold,None,1.8,17.0,0,585,decorative,1366.54
20709,silver,None,3.0,18.0,1,925,decorative,106.53
20710,gold,"2 Бр Круг 17 0,009 2/3А; 3 Бр Круг 17 0,016 2/3А; 1 0,221 Изумруд нат. Круг 4 3/3",2.04,18.0,0,585,decorative,1576.47
20711,gold,"2 Бр Круг 17 0,009 2/3А; 3 Бр Круг 17 0,016 2/3А; 1 0,221 Изумруд нат. Круг 4 3/3",2.11,18.5,0,585,decorative,1600.22
20712,gold,"2 Бр Круг 17 0,009 2/3А; 3 Бр Круг 17 0,016 2/3А; 1 0,221 Изумруд нат. Круг 4 3/3",2.07,18.0,0,585,decorative,1586.66
20713,gold,12 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 4,1.58,17.5,0,585,engagement,1098.45
20714,gold,12 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 4,1.56,17.0,0,585,engagement,1119.27
20716,gold,12 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 4,1.59,16.5,0,585,engagement,1140.81
20718,gold,12 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 4,1.65,17.5,0,585,engagement,1183.83
20719,gold,"66 Фианит Кр 1,00 0,112;",3.29,17.5,0,585,decorative,2236.61
20720,gold,"66 Фианит Кр 1,00 0,112;",3.05,17.0,0,585,decorative,2075.28
20721,gold,1 Бриллиант Кр-57-0.09ct-3/5А,1.35,17.0,0,585,engagement,1244.58
20722,gold,"60 Бр Кр 17 2/3А 0,21ct",2.54,16.0,0,585,decorative,2307.79
20723,gold,"60 Бр Кр 17 2/3А 0,21ct",2.56,17.5,0,585,decorative,2332.47
20724,gold,"60 Бр Кр 17 2/3А 0,21ct",2.59,17.0,0,585,decorative,2354.78
20725,gold,"60 Бр Кр 17 2/3А 0,21ct",2.62,17.5,0,585,decorative,2377.07
20726,gold,"60 Бр Кр 17 2/3А 0,21ct",2.54,16.5,0,585,decorative,2317.5
20727,silver,None,5.44,18.5,0,925,decorative,172.61
20728,silver,None,2.36,18.5,0,925,decorative,113.4
20730,silver,"5 Куб. Цирконий кр 1,50",2.44,17.0,0,925,decorative,112.09
20731,silver,"5 Куб. Цирконий кр 1,50",2.48,17.5,0,925,decorative,115.17
20732,silver,"5 Куб. Цирконий кр 1,50",2.43,17.5,1,925,decorative,112.87
20733,silver,"17 Куб. Цирконий кр 0,90",2.49,18.0,0,925,decorative,106.37
20734,silver,"17 Куб. Цирконий кр 0,90",2.3,18.0,0,925,decorative,98.3
20735,silver,"18 Фианит Кр 1,0=0,144; 2 Фианит Кр 1,25=0,032; 1 Жемчуг белый 8-8,5=3,362",2.5,17.0,0,925,decorative,87.08
20736,silver,None,1.35,16.5,0,925,engagement,64.18
20737,gold,"5 Фианит бесцветный Круг 2,5",2.46,17.5,0,585,decorative,1097.73
20738,gold,"5 Фианит бесцветный Круг 2,5",2.47,19.0,0,585,decorative,1102.19
20739,gold,"5 Фианит бесцветный Круг 2,5",2.58,19.0,0,585,decorative,1151.25
20740,gold,"5 Фианит бесцветный Круг 2,5",2.49,18.0,0,585,decorative,1433.0
20741,gold,None,2.27,16.5,0,585,decorative,929.16
20742,gold,None,2.3,17.0,0,585,decorative,1256.17
20743,silver,None,2.49,19.0,0,925,decorative,87.2
20744,gold,20 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 3,2.46,21.0,0,585,decorative,1719.34
20745,gold,20 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 3,2.18,17.0,0,585,decorative,1571.91
20746,gold,20 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 3,2.12,18.0,0,585,decorative,1528.65
20747,gold,20 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 3,2.02,18.0,0,585,decorative,1456.58
20748,gold,"1 Фианит б/ц Круг 4,5",1.67,18.0,0,585,engagement,1154.87
20749,gold,"1 Фианит б/ц Круг 4,5",1.65,18.5,0,585,engagement,1239.89
20750,gold,5 Аметист Кр 3,1.36,17.0,0,585,decorative,951.42
20751,gold,5 Аметист Кр 3,1.63,17.5,0,585,decorative,1140.25
20752,gold,"10 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",2.33,16.5,0,585,engagement,2147.1
20753,gold,"10 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",2.34,16.5,0,585,engagement,2153.67
20754,gold,"10 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",2.38,17.0,0,585,engagement,2179.94
20755,gold,"10 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",2.39,16.5,0,585,engagement,2186.49
20757,gold,"10 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",2.47,19.0,0,585,engagement,2239.06
20758,gold,24 Бриллиант Кр-57-0.15ct-3/5А 1 Изумруд М-0.12ct-3/Г3А,2.44,18.5,0,585,decorative,2136.68
20759,gold,"1 Бр Кр-17 2/3А 0,022Ct, 6 Бр Кр-17 2/3А 0,043Ct",1.41,17.0,0,585,engagement,1202.05
20760,silver,None,3.0,17.5,0,925,decorative,174.09
20763,silver,None,3.53,17.5,0,925,decorative,157.26
20764,gold,"2 Гранат Кр 1,5; 2 Гранат Овал 5*3; 1 Гранат Овал 6*4",1.54,18.5,0,585,decorative,1077.34
20765,gold,1 Гор.хр Октагон Concave 8*6; 10 Фианит б/ц Кр 1,2.34,17.0,0,585,decorative,1636.95
20766,silver,"1 Фианит Swarovski Круг 4,50 0,130, 8 Фианит Круг 1,25 0,027, 8 Фианит Круг 1,00 0,014, 8 Фианит Круг 0,80 0,008",1.47,15.5,0,925,engagement,107.62
20767,gold,"1 Фианит Кр 1,75  0,008;4 Фианит Кр 1,50 0,022;8 Фианит Кр 1,00 0,014;",1.27,15.5,1,585,decorative,844.82
20768,gold,"1 Фианит Кр 1,75  0,008;4 Фианит Кр 1,50 0,022;8 Фианит Кр 1,00 0,014;",1.37,18.0,0,585,decorative,910.53
20769,silver,None,5.15,19.5,0,925,decorative,174.02
20770,silver,None,5.72,18.5,0,925,decorative,262.49
20771,gold,1 Раух-топаз Кр 8; 32 Фианит б/ц Кр 1,2.64,18.5,0,585,decorative,1576.16
20772,silver,"2 Фианит б/ц Круг 1,75; 1 Фианит б/ц Круг 2,5",2.71,18.0,0,925,decorative,120.68
20773,silver,"2 Фианит б/ц Круг 1,75; 1 Фианит б/ц Круг 2,5",2.87,18.0,0,925,decorative,127.86
20774,silver,"2 Фианит б/ц Круг 1,75; 1 Фианит б/ц Круг 2,5",2.83,18.5,0,925,decorative,126.02
20775,silver,"2 Фианит б/ц Круг 1,75; 1 Фианит б/ц Круг 2,5",2.84,18.5,0,925,decorative,126.55
20783,gold,None,1.63,16.5,1,585,engagement,1162.52
20785,gold,None,1.72,17.5,0,585,engagement,1226.74
20788,gold,None,1.73,17.5,1,585,engagement,1233.8
20789,silver,6 Цитрин Кр 3,2.49,17.5,0,925,decorative,175.2
20790,silver,6 Цитрин Кр 3,2.68,18.0,0,925,decorative,188.62
20792,gold,"15 Фианит Кр 1,50 0,083;",1.92,16.0,0,585,decorative,1276.07
20793,gold,"15 Фианит Кр 1,50 0,083;",1.93,16.5,0,585,decorative,1282.72
20794,gold,"15 Фианит Кр 1,50 0,083;",2.01,17.5,0,585,decorative,1335.87
20795,gold,"15 Фианит Кр 1,50 0,083;",1.86,16.0,0,585,decorative,1236.19
20796,gold,"15 Фианит Кр 1,50 0,083;",1.95,17.5,0,585,decorative,1297.16
20802,silver,None,6.02,18.0,0,925,decorative,161.58
20803,silver,None,3.0,19.0,0,925,decorative,144.93
20804,silver,None,2.96,18.5,0,925,decorative,144.92
20805,gold,None,1.32,17.0,0,375,decorative,685.21
20806,gold,7 Сапфир Кр-1.46ct-3/3А,2.1,17.0,0,585,decorative,2251.26
20807,gold,"1 Топаз London октагон 1,738 8*6, 2 Топаз London круг 0,287 3",1.88,18.5,0,585,decorative,1138.08
20810,gold,1 Раух-топаз Овал 10*8; 26 Фианит бесцветный Круг 1,2.17,19.0,0,585,decorative,1295.51
20811,gold,1 Бриллиант Кр-57-0.04ct-3/6А 5 Бриллиант Кр-57-0.02ct-3/6А,2.08,16.5,0,585,decorative,1561.39
20812,silver,None,0.92,12.5,0,925,decorative,65.09
20814,silver,None,0.96,14.0,0,925,decorative,67.93
20815,gold,None,1.5,16.5,0,585,engagement,840.0
20818,gold,None,1.53,16.5,0,585,engagement,856.8
20820,gold,None,1.5,18.0,0,585,engagement,840.0
20822,silver,None,12.0,15.5,0,925,decorative,752.4
20823,silver,None,7.3,16.0,0,925,decorative,457.86
20824,gold,"1 Цирконий круг 4,00 0,07",1.91,16.5,0,585,decorative,1360.72
20825,gold,None,3.26,20.5,0,585,decorative,1937.61
20826,gold,"20 Фианит кр 0,1 0,8, 1 Раух-топаз Ок 1,343 8*6",2.85,20.0,0,585,decorative,2338.28
20827,gold,"1БРКр-57 4/4Б 0,1  2БРКр-57 5/3A 0,07",2.09,16.0,0,585,engagement,2198.6
20828,silver,None,2.49,17.5,1,925,decorative,132.94
20829,gold,12 Фианит б/ц Круг 1; 1 Фианит б/ц Овал 5*3,1.66,20.0,0,585,decorative,813.28
20830,gold,"1 Фианит Swarovski Круг 4,00 0,093; 2 Фианит Багет 4,00*2,00",1.34,16.0,0,585,decorative,635.45
20831,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.76,16.5,0,585,decorative,828.08
20832,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.8,17.5,0,585,decorative,846.92
20833,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.87,17.0,0,585,decorative,879.85
20834,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.87,17.5,0,585,decorative,879.85
20835,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.8,16.5,0,585,decorative,883.28
20836,gold,"3 Фианит сапфир Маркиз 5*2,5; 1 Фианит зеленый Кр 2; 3 Фианит зеленый Маркиз 4*2",1.85,17.0,0,585,decorative,870.48
20837,silver,None,3.06,20.0,0,925,decorative,758.91
20839,silver,None,1.52,17.0,1,925,decorative,72.85
20840,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.45,16.0,0,585,engagement,1064.53
20841,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.5,16.5,0,585,engagement,1098.06
20842,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.52,16.5,0,585,engagement,1111.47
20843,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.36,16.0,0,585,engagement,1004.2
20844,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.58,17.0,0,585,engagement,1151.71
20845,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.61,17.0,0,585,engagement,1171.81
20846,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.42,16.0,1,585,engagement,1044.42
20847,gold,"Бриллианты: 1 БрКр57-0,65-7/10 Б 16 БрКр57-0,13-4/6,7 А,Б ",2.41,17.0,0,750,engagement,4080.0
20848,gold,"1 бр 0,082ct 4/5А кр-57",1.7,16.5,0,585,engagement,1592.2
20849,gold,"1 бр 0,082ct 4/5А кр-57",1.57,15.5,0,585,engagement,1498.11
20850,gold,"1 бр 0,082ct 4/5А кр-57",1.6,16.0,0,585,engagement,1519.81
20851,gold,"1 бр 0,082ct 4/5А кр-57",1.61,16.0,0,585,engagement,1527.05
20852,gold,"1 бр 0,082ct 4/5А кр-57",1.67,16.5,0,585,engagement,1570.47
20853,gold,"1 бр 0,082ct 4/5А кр-57",1.77,17.0,0,585,engagement,1642.88
20854,gold,"1 бр 0,082ct 4/5А кр-57",1.56,15.5,0,585,engagement,1490.86
20855,gold,"1 бр 0,082ct 4/5А кр-57",1.57,15.0,0,585,engagement,1498.11
20856,gold,"1 бр 0,082ct 4/5А кр-57",1.58,15.0,0,585,engagement,1505.33
20857,gold,"1 бр 0,082ct 4/5А кр-57",1.61,15.5,0,585,engagement,1527.05
20858,gold,"1 бр 0,082ct 4/5А кр-57",1.62,16.0,0,585,engagement,1534.3
20860,gold,"1 бр 0,082ct 4/5А кр-57",1.64,16.0,0,585,engagement,1548.78
20861,gold,"1 бр 0,082ct 4/5А кр-57",1.66,16.5,0,585,engagement,1563.26
20862,gold,"1 бр 0,082ct 4/5А кр-57",1.64,16.5,0,585,engagement,1548.78
20863,gold,"1 бр 0,082ct 4/5А кр-57",1.74,17.0,0,585,engagement,1621.18
20864,gold,"1 бр 0,183ct 4/5А кр-57",2.44,17.0,0,585,engagement,3110.15
20866,gold,"1 бр 0,183ct 4/5А кр-57",2.41,16.5,0,585,engagement,3088.13
20868,gold,"1 бр 0,183ct 4/5А кр-57",2.49,17.5,0,585,engagement,3146.89
20869,gold,"1 бр 0,183ct 4/5А кр-57",2.54,18.0,0,585,engagement,3183.61
20870,gold,"1 бр 0,183ct 4/5А кр-57",2.37,17.0,0,585,engagement,3058.75
20871,gold,"1 бр 0,183ct 4/5А кр-57",2.42,16.5,0,585,engagement,3095.45
20872,gold,"1 бр 0,183ct 4/5А кр-57",2.47,17.5,0,585,engagement,3132.18
20873,gold,"1 бр 0,183ct 4/5А кр-57",2.51,18.0,0,585,engagement,3161.57
20874,gold,"1 бр 0,183ct 4/5А кр-57",2.39,16.5,0,585,engagement,3073.44
20875,gold,"1 бр 0,183ct 4/5А кр-57",2.46,17.0,0,585,engagement,3124.84
20876,gold,20 Фианит б/ц Круг 1,1.29,16.0,0,585,decorative,939.44
20877,gold,20 Фианит б/ц Круг 1,1.24,16.5,0,585,decorative,903.03
20878,gold,20 Фианит б/ц Круг 1,1.32,16.0,0,585,decorative,961.29
20879,gold,20 Фианит б/ц Круг 1,1.23,16.5,0,585,decorative,895.75
20880,gold,20 Фианит б/ц Круг 1,1.25,17.0,0,585,decorative,958.23
20881,gold,"1 Цирконий круг 3,50 0,051; 1 Цирконий круг 3,00 0,032; 1 Цирконий круг 2,00 0,01",1.17,16.5,0,585,decorative,833.54
20882,gold,"1 Цирконий круг 3,50 0,051; 1 Цирконий круг 3,00 0,032; 1 Цирконий круг 2,00 0,01",1.23,17.0,0,585,decorative,876.26
20883,gold,"1 Цирконий круг 3,50 0,051; 1 Цирконий круг 3,00 0,032; 1 Цирконий круг 2,00 0,01",1.16,16.0,0,585,decorative,826.41
20884,gold,"1 Цирконий круг 3,50 0,051; 1 Цирконий круг 3,00 0,032; 1 Цирконий круг 2,00 0,01",1.24,17.5,0,585,decorative,883.4
20885,gold,1 Фианит б/ц Круг 4,1.99,17.0,0,585,engagement,1376.12
20886,silver,"1 Фианит Овал 7,00*5,00 0,252, 38 Фианит Круг 1,25 0,128",2.51,19.5,0,925,decorative,183.73
20887,silver,"1 Фианит Овал 7,00*5,00 0,252, 38 Фианит Круг 1,25 0,128",2.41,19.5,0,925,decorative,176.36
20888,silver,"1 Фианит Овал 7,00*5,00 0,252, 38 Фианит Круг 1,25 0,128",2.53,18.5,0,925,decorative,185.15
20889,silver,"1 Фианит Овал 7,00*5,00 0,252, 38 Фианит Круг 1,25 0,128",2.41,18.5,0,925,decorative,176.36
20890,silver,"1 Фианит Овал 7,00*5,00 0,252, 38 Фианит Круг 1,25 0,128",2.57,19.5,0,925,decorative,188.07
20891,silver,"10 Фианит Круг 1,25 0,034, 10 Фианит Круг 1,00 0,018",2.6,18.5,0,925,decorative,190.29
20892,silver,None,3.95,18.0,0,925,decorative,197.97
20893,silver,None,4.29,18.5,0,925,decorative,143.5
20898,gold,1 Гранат Овал 8*6; 5 Фианит бесцветный Круг 1,1.69,18.0,0,585,decorative,921.62
20899,silver,"1 Куб. Цирконий кр 4,00; 2 Куб. Цирконий кр 1,50",1.58,18.5,0,925,decorative,54.05
20900,silver,"1 Куб. Цирконий кр 4,00; 2 Куб. Цирконий кр 1,50",1.54,17.5,0,925,decorative,64.25
20901,silver,"1 Куб. Цирконий кр 4,00; 2 Куб. Цирконий кр 1,50",1.51,17.0,0,925,decorative,69.97
20902,silver,None,1.52,17.0,0,925,decorative,80.27
20905,gold,"4БРКр-57 2/3A 0,04",2.09,16.5,0,585,decorative,1258.68
20906,silver,None,3.93,17.5,0,925,decorative,386.0
20907,silver,"21 Фианит Круг 1,25 0,071",2.62,19.5,0,925,decorative,191.73
20908,silver,"12 Фианит Круг 1,50 0,067",2.32,18.5,0,925,decorative,169.78
20909,silver,"12 Фианит Круг 1,50 0,067",2.27,17.0,0,925,decorative,166.14
20910,gold,"1 Фианит Кр 5,00 0,158;6 Фианит Кр 1,00 0,01;",1.75,17.5,0,585,decorative,1163.1
20911,gold,"1 Фианит Кр 5,00 0,158;6 Фианит Кр 1,00 0,01;",1.72,19.0,0,585,decorative,1143.13
20912,gold,"1 Фианит Кр 5,00 0,158;6 Фианит Кр 1,00 0,01;",1.81,19.5,0,585,decorative,1202.98
20913,gold,"1 Фианит Кр 5,00 0,158;6 Фианит Кр 1,00 0,01;",1.85,20.0,0,585,decorative,1229.57
20914,gold,"1 Фианит Кр 5,00 0,158;6 Фианит Кр 1,00 0,01;",1.68,17.0,0,585,decorative,1117.55
20916,gold,"1 Бр Кр-57 4/5А 0,061Ct",0.95,16.5,0,585,engagement,926.7
20917,gold,"7 Бр Кр 57 3/6А 0,406ct",2.92,17.5,1,585,decorative,4055.09
20918,gold,"7 Бр Кр 57 3/6А 0,406ct",3.0,16.5,0,585,decorative,4116.18
20919,silver,None,2.7,16.5,0,925,engagement,118.23
