,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff,price_after_discount
9892,silver,1 Фианит б/ц Круг 6,1.74,17.5,0,925,engagement,81.07,48.64
9893,silver,1 Фианит б/ц Круг 6,1.81,18.5,0,925,engagement,84.36,50.62
9894,silver,1 Фианит б/ц Круг 6,1.75,18.0,0,925,engagement,82.5,49.50
9895,silver,1 Фианит б/ц Круг 6,1.67,18.0,0,925,engagement,77.87,46.72
9897,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,1.96,17.5,0,585,decorative,893.58,536.15
9898,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,2.0,18.0,0,585,decorative,985.42,591.25
9899,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,1.83,17.5,0,585,decorative,932.13,559.28
9900,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,1.96,18.0,0,585,decorative,1488.03,744.02
9901,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,1.8,17.0,0,585,decorative,1366.54,683.27
9902,gold,1 Гранат Овал 7*5; 4 Фианит б/ц Круг 1,1.74,17.5,0,585,decorative,1254.57,752.74
9903,gold,"1Жемчуг культ. 3,51  52БРКр-57 2/5Б 0,48",4.51,16.0,0,585,decorative,6300.24,5040.19
9904,gold,None,1.3,16.0,0,585,decorative,961.7,721.28
9905,gold,"3 Корунд Сапф.синт. Груша 5*3; 1 Корунд Сапф.синт. Круг 2,5",1.24,16.5,0,585,decorative,359.6,215.76
9906,silver,None,3.58,20.0,0,925,pechatki,282.03,169.22
9907,silver,None,3.35,18.5,0,925,pechatki,230.71,138.43
9908,silver,None,3.32,19.0,0,925,pechatki,261.52,156.91
9909,silver,None,3.38,19.0,0,925,pechatki,266.31,159.79
9910,gold,1 Бриллиант Кр-57-0.1ct-4/6А.,1.2,17.0,0,585,engagement,1049.0,786.75
9911,gold,1 Бриллиант Кр-57-0.1ct-4/6А.,1.2,17.0,0,585,engagement,1018.56,763.92
9912,gold,1 Бриллиант Кр-57-0.1ct-4/6А.,1.16,16.0,0,585,engagement,998.3,748.73
9913,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.27,17.5,0,585,engagement,670.69,402.41
9914,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.16,16.0,0,585,engagement,854.58,427.29
9915,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.2,17.5,0,585,engagement,884.04,442.02
9916,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.26,18.0,0,585,engagement,928.24,464.12
9917,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.29,18.0,0,585,engagement,950.37,475.19
9918,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.1,15.5,0,585,engagement,811.07,405.54
9919,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.11,15.5,0,585,engagement,818.48,409.24
9920,gold,"1 Фианит Swarovski Круг 4,50 0,125",1.18,17.0,0,585,engagement,870.11,435.05
9921,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.39,16.0,0,585,engagement,1242.22,931.67
9922,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.24,15.0,0,585,engagement,1519.88,1139.91
9923,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.35,16.0,0,585,engagement,1592.14,1194.10
9924,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.22,15.0,0,585,engagement,1506.72,1130.04
9925,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.2,15.0,0,585,engagement,1493.6,1120.20
9926,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.27,15.5,0,585,engagement,1539.58,1154.69
9927,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.29,15.5,0,585,engagement,1552.71,1164.53
9928,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.23,15.0,0,585,engagement,1513.32,1134.99
9929,gold,"17 Бриллиант Кр-57-0.08ct-3/6А, 1 Бриллиант Кр-57-0.1ct-3/5А",1.29,16.0,0,585,engagement,1552.71,None
9930,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.96,18.5,0,585,engagement,1086.0,814.50
9931,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.86,16.5,0,585,engagement,1038.83,779.12
9932,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.87,17.0,0,585,engagement,1040.37,780.28
9933,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.94,18.0,0,585,engagement,1075.87,806.90
9934,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.94,18.0,0,585,engagement,1232.44,924.33
9935,gold,1 Бриллиант Кр-57-0.03ct-2/5А.,1.94,18.5,0,585,engagement,1075.87,806.90
9936,gold,"1 бриллианты 0,117ct 3/6А кр-57; 8 бриллианты 0,115ct 3/6А кр-57",1.95,16.5,0,585,decorative,1646.58,1152.61
9937,gold,None,3.61,20.0,0,585,pechatki,2019.98,1211.99
9938,silver,None,6.4,19.5,0,925,decorative,374.46,262.12
9939,silver,None,6.5,18.0,0,925,decorative,374.47,262.13
9940,silver,None,7.1,18.5,0,925,decorative,374.45,262.12
9941,silver,"5 Гранат Круг 3; 19 Фианит б/ц Круг 1; 12 Фианит гранат Круг 1,5",2.6,18.5,0,925,decorative,196.77,118.06
9942,silver,None,2.29,16.5,0,925,decorative,137.4,27.48
9943,gold,"1БРКр-57 5/5Б 0,1 ",1.64,17.5,0,585,engagement,1386.37,1109.10
9944,silver,"1 Фианит SW Круг 5,00 0,177",1.24,16.5,0,925,engagement,240.92,48.18
9945,silver,"1 Фианит SW Круг 5,00 0,177",1.19,16.5,0,925,engagement,94.39,56.63
9946,silver,"1 Фианит SW Круг 5,00 0,177",1.19,16.5,0,925,engagement,94.39,56.63
9947,silver,"1 Фианит SW Круг 5,00 0,177",1.2,17.5,0,925,engagement,95.2,57.12
9948,silver,"1 Фианит SW Круг 5,00 0,177",1.21,17.0,0,925,engagement,95.99,57.59
9949,silver,"1 Фианит SW Круг 5,00 0,177",1.27,17.0,0,925,engagement,100.7,60.42
9950,silver,"1 Фианит SW Круг 5,00 0,177",1.28,17.5,0,925,engagement,101.5,60.90
9951,silver,"1 Фианит SW Круг 5,00 0,177",1.28,17.5,0,925,engagement,101.5,60.90
9952,silver,"1 Фианит SW Круг 5,00 0,177",1.28,18.0,0,925,engagement,101.5,60.90
9953,silver,"1 Фианит SW Круг 5,00 0,177",1.29,17.5,0,925,engagement,102.3,61.38
9954,silver,"1 Фианит SW Круг 5,00 0,177",1.16,16.0,0,925,engagement,92.0,55.20
9955,silver,"1 Фианит SW Круг 5,00 0,177",1.16,16.0,0,925,engagement,92.0,55.20
9956,silver,"1 Фианит SW Круг 5,00 0,177",1.2,17.0,0,925,engagement,95.2,57.12
9957,silver,"1 Фианит SW Круг 5,00 0,177",1.21,17.5,0,925,engagement,95.99,57.59
9958,silver,"1 Фианит SW Круг 5,00 0,177",1.23,17.0,0,925,engagement,97.5,58.50
9959,silver,"1 Фианит SW Круг 5,00 0,177",1.27,17.0,0,925,engagement,100.7,60.42
9960,gold,1 Бриллиант Кр-57-0.09ct-3/5А.,2.47,17.0,0,585,engagement,1658.09,1243.56
9961,gold,1 Бриллиант Кр-57-0.09ct-3/5А.,2.31,17.0,1,585,engagement,1637.63,982.58
9962,gold,1 Бриллиант Кр-57-0.09ct-3/5А.,2.33,16.0,0,585,engagement,1480.6,1110.45
9963,silver,None,2.3,16.0,0,925,decorative,427.41,85.48
9964,silver,None,2.37,17.5,0,925,decorative,427.41,85.48
9965,silver,None,2.3,16.0,0,925,decorative,93.56,56.14
9966,silver,None,2.23,16.0,0,925,decorative,80.06,48.04
9967,silver,None,2.29,15.5,0,925,decorative,82.17,49.30
9968,silver,None,2.58,18.5,0,925,decorative,690.82,138.16
9969,silver,None,2.38,17.5,0,925,decorative,154.34,92.60
9970,silver,None,2.39,17.0,0,925,decorative,154.97,92.98
9971,silver,None,2.67,18.0,0,925,decorative,173.07,103.84
9972,gold,"17 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.08ct-3/5А",1.38,16.0,0,585,engagement,1367.51,1025.63
9973,gold,"17 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.08ct-3/5А",1.27,17.0,0,585,engagement,1307.8,980.85
9974,gold,"17 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.08ct-3/5А",1.27,17.5,0,585,engagement,1307.8,980.85
9975,gold,"17 Бриллиант Кр-57-0.04ct-3/6А, 1 Бриллиант Кр-57-0.08ct-3/5А",1.28,17.0,0,585,engagement,1314.38,985.79
9976,silver,"2 Гранат Кр 2; 1 Гранат Кр 2,5; 1 Гранат Кр 3; 1 Гранат Кр 3,5; 11 Фианит б/ц Кр 1",2.17,17.5,0,925,decorative,200.77,120.46
9977,gold,"1 Цирконий кр 3,50 0,04",1.45,17.5,0,585,engagement,693.77,346.89
9978,gold,3 Аметист Круг; 4 Аметист Маркиз 4*2; 1 Родолит Груша 5*3; 2 Родолит Круг; 2 Родолит Маркиз 4*2; 1 Родолит Овал 4*3,1.78,17.0,0,585,decorative,830.83,498.50
9979,gold,3 Аметист Круг; 4 Аметист Маркиз 4*2; 1 Родолит Груша 5*3; 2 Родолит Круг; 2 Родолит Маркиз 4*2; 1 Родолит Овал 4*3,1.78,17.0,0,585,decorative,777.08,466.25
9980,gold,3 Аметист Круг; 4 Аметист Маркиз 4*2; 1 Родолит Груша 5*3; 2 Родолит Круг; 2 Родолит Маркиз 4*2; 1 Родолит Овал 4*3,1.89,17.5,0,585,decorative,804.29,482.57
9981,gold,3 Аметист Круг; 4 Аметист Маркиз 4*2; 1 Родолит Груша 5*3; 2 Родолит Круг; 2 Родолит Маркиз 4*2; 1 Родолит Овал 4*3,1.8,17.5,0,585,decorative,840.2,504.12
9982,gold,3 Аметист Круг; 4 Аметист Маркиз 4*2; 1 Родолит Груша 5*3; 2 Родолит Круг; 2 Родолит Маркиз 4*2; 1 Родолит Овал 4*3,1.89,17.0,0,585,decorative,920.88,460.44
9983,silver,"47 Фианит б/ц Круг 1,25",2.0,18.0,0,925,decorative,122.18,73.31
9984,silver,"47 Фианит б/ц Круг 1,25",1.94,17.0,0,925,decorative,118.55,71.13
9985,silver,"47 Фианит б/ц Круг 1,25",1.88,17.0,0,925,decorative,114.91,68.94
9986,silver,"47 Фианит б/ц Круг 1,25",2.06,18.5,0,925,decorative,125.93,75.56
9987,silver,"47 Фианит б/ц Круг 1,25",2.08,18.0,0,925,decorative,127.07,76.24
9988,silver,"47 Фианит б/ц Круг 1,25",2.16,17.5,0,925,decorative,131.95,79.17
9989,silver,"47 Фианит б/ц Круг 1,25",2.01,17.5,0,925,decorative,122.81,73.69
9990,gold,1 Бриллиант Кр-57-0.16ct-4/5А.,1.97,15.5,0,585,engagement,2082.66,1562.00
9991,gold,1 Бриллиант Кр-57-0.16ct-4/5А.,2.11,17.0,0,585,engagement,1843.11,1382.33
9992,silver,None,1.9,15.0,0,925,engagement,341.92,68.38
9993,silver,None,1.96,17.5,0,925,engagement,115.7,69.42
9994,silver,None,1.83,16.5,0,925,engagement,107.99,64.79
9995,silver,None,1.92,16.0,0,925,engagement,113.32,67.99
9996,silver,None,1.92,16.5,0,925,engagement,113.32,67.99
9997,silver,None,1.87,16.0,0,925,engagement,110.39,66.23
9998,silver,None,1.9,16.0,0,925,engagement,112.16,67.29
9999,silver,None,1.65,17.0,0,925,decorative,427.42,85.48
10000,silver,None,1.61,16.5,0,925,decorative,427.41,85.48
10001,silver,None,1.66,18.0,0,925,decorative,89.89,53.93
10002,silver,None,1.75,17.0,0,925,decorative,96.71,58.03
10003,silver,None,1.83,18.0,0,925,decorative,99.13,59.48
10004,silver,None,1.74,18.0,0,925,decorative,154.96,92.98
10005,gold,"6 фианит 2,0 Круг, 1 юв. стекло 10,0 Бриолет круг",2.21,16.5,0,585,decorative,3204.5,640.90
10006,gold,1 Фианит бесцветный Круг 6,1.31,17.5,0,375,engagement,477.52,286.51
10007,gold,4 Топаз Груша; 7 Топаз Круг; 6 Топаз Маркиз,3.3,17.5,0,585,decorative,1655.18,827.59
10008,gold,"8 фианит 1,25 Круг, 1 фианит 2,5 Круг",0.96,17.0,0,585,decorative,1392.0,278.40
10009,silver,None,3.1,17.0,0,925,decorative,289.57,57.91
10010,gold,1 Бриллиант Кр-57-0.14ct-4/5А.,1.34,16.5,0,585,engagement,1383.5,1037.63
10011,gold,1 Бриллиант Кр-57-0.14ct-4/5А.,1.49,17.5,0,585,engagement,1459.48,1094.61
10012,gold,"2 Аметист Груша 5*3; 1 Аметист Груша 6*4; 1 Фианит бесцветный Круг 1,5; 3 Фианит бесцветный Круг 1,75",2.01,16.5,0,585,decorative,926.47,555.88
10013,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,3.18,17.0,0,585,engagement,2941.31,2205.98
10014,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,3.21,17.5,0,585,engagement,2954.77,2216.08
10015,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,3.31,17.5,0,585,engagement,2999.69,2249.77
10016,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,3.35,17.5,0,585,engagement,3017.65,2263.24
10017,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,3.36,18.0,0,585,engagement,3022.12,2266.59
10018,gold,1 Бриллиант Кр-57-0.24ct-4/5А.,2.63,16.0,0,585,engagement,2817.15,2112.86
10019,gold,1 Корунд синт. сапфир Груша 8*6; 6 Фианит бесцв. Круг 1,1.61,16.0,0,585,decorative,637.22,382.33
10020,gold,None,1.58,16.5,0,585,decorative,717.57,358.79
10021,silver,"12 Фианит б/ц Круг 1,5; 1 Фианит б/ц Круг 5",1.71,17.5,0,925,decorative,86.77,52.06
10022,silver,"12 Фианит б/ц Круг 1,5; 1 Фианит б/ц Круг 5",1.71,17.0,0,925,decorative,86.77,52.06
10023,gold,None,1.12,18.5,0,585,decorative,1162.53,871.90
10024,gold,None,1.13,17.5,0,585,decorative,1169.92,877.44
10025,gold,None,1.16,18.5,0,585,decorative,1192.16,894.12
10026,gold,None,1.07,16.5,0,585,decorative,1125.49,844.12
10027,gold,None,1.14,18.0,0,585,decorative,1177.41,883.06
10028,gold,"1 Топаз swiss Круг 8; 2 Фианит бесцветный Круг 0,8",2.22,17.0,0,585,decorative,1079.08,647.45
10029,gold,"1 Топаз swiss Круг 8; 2 Фианит бесцветный Круг 0,8",2.07,17.5,0,585,decorative,1006.14,603.68
10030,silver,None,1.23,15.0,0,925,decorative,57.37,34.42
10031,silver,None,1.19,15.5,0,925,decorative,56.12,33.67
10032,silver,None,1.32,16.0,0,925,decorative,62.25,37.35
10033,silver,None,1.25,16.0,0,925,decorative,58.96,35.38
10034,silver,None,1.15,15.0,0,925,decorative,54.26,32.55
10035,silver,None,1.4,17.0,0,925,decorative,65.98,39.59
10036,silver,None,1.2,15.5,0,925,decorative,56.57,33.94
10037,silver,None,1.45,17.0,0,925,decorative,68.38,41.03
10038,silver,"1 фианит Круг 6,0=1,46; 3 Фианит Круг 1,25=0,048",1.66,15.5,0,925,decorative,254.31,50.86
10039,silver,"1 фианит Круг 6,0=1,46; 3 Фианит Круг 1,25=0,048",1.65,16.5,0,925,decorative,52.49,31.49
10040,silver,"1 фианит Круг 6,0=1,46; 3 Фианит Круг 1,25=0,048",1.55,15.0,0,925,decorative,49.27,29.56
10041,silver,"1 фианит Круг 6,0=1,46; 3 Фианит Круг 1,25=0,048",1.57,15.0,0,925,decorative,49.93,29.96
10042,gold,None,1.48,16.0,0,585,decorative,547.94,328.76
10043,silver,12 Фианит SWAROVSKI Круг 2; 1 Фианит SWAROVSKI Круг 6,3.59,17.0,0,925,engagement,1019.6,203.92
10044,silver,None,1.76,17.0,0,925,decorative,94.04,56.42
10045,silver,None,1.8,17.0,0,925,decorative,96.17,57.70
10046,silver,None,1.69,17.0,0,925,decorative,90.31,54.19
10047,silver,None,1.77,17.0,0,925,decorative,94.57,56.74
10048,silver,None,1.77,17.0,0,925,decorative,94.57,56.74
10049,silver,None,2.0,17.5,0,925,decorative,106.92,64.15
10050,silver,"2 Топаз Круг 2; 1 Топаз Круг 2,5; 2 Топаз Овал 4*3; 2 Топаз Маркиз 4*2; 2 Топаз Груша 4*3",1.46,16.0,0,925,decorative,109.62,65.77
10051,silver,"2 Топаз Круг 2; 1 Топаз Круг 2,5; 2 Топаз Овал 4*3; 2 Топаз Маркиз 4*2; 2 Топаз Груша 4*3",1.55,18.0,0,925,decorative,161.36,96.82
10052,gold,"34 Бр Круг 17 0,160 2/3А",1.44,16.5,0,585,decorative,1490.07,1117.55
10053,silver,"2 Фианит круг 1,75=0,084; 1 Жемчуг белый 8-8,5=3,15",2.02,17.5,0,925,decorative,341.91,68.38
10054,silver,"2 Фианит круг 1,75=0,084; 1 Жемчуг белый 8-8,5=3,15",2.08,17.0,0,925,decorative,341.91,68.38
10055,silver,"2 Фианит круг 1,75=0,084; 1 Жемчуг белый 8-8,5=3,15",1.92,16.5,0,925,decorative,341.91,68.38
10056,silver,"2 Фианит круг 1,75=0,084; 1 Жемчуг белый 8-8,5=3,15",2.08,17.5,0,925,decorative,341.91,68.38
10057,silver,"2 Фианит круг 1,75=0,084; 1 Жемчуг белый 8-8,5=3,15",2.14,17.5,0,925,decorative,341.91,68.38
10058,gold,"1 Бриллиант Кр 57    0,084 3/4А; 4 Бриллиант Кр 57    0,011 3/4А; 9 Бриллиант Кр 57    0,047 3/5А",1.77,17.5,0,585,decorative,1228.36,859.85
10059,silver,None,8.55,18.0,0,925,decorative,204.43,143.10
10060,silver,None,2.51,18.5,0,925,decorative,79.87,47.92
10061,silver,None,2.2,16.0,0,925,decorative,126.54,75.93
10062,silver,None,2.5,18.0,0,925,decorative,143.78,86.27
10063,silver,None,2.57,18.5,0,925,decorative,147.85,88.71
10064,silver,None,2.33,17.0,0,925,decorative,134.0,80.40
10065,silver,None,2.27,17.0,0,925,decorative,110.03,66.02
10066,silver,None,2.31,17.5,0,925,decorative,132.85,79.71
10067,silver,None,2.25,17.5,0,925,decorative,132.75,79.65
10068,silver,None,2.28,17.5,0,925,decorative,134.54,80.72
10069,gold,1 Бриллиант Кр-57-0.04ct-2/5А. 8 Бриллиант Кр-57-0.03ct-3/5А.,1.48,16.0,0,585,decorative,1016.32,711.42
10070,gold,6 Бриллиант Кр-57-0.08ct-3/6А. 1 Бриллиант Кр-57-0.04ct-3/6А.,1.53,17.5,0,585,decorative,1051.83,788.87
10071,gold,6 Бриллиант Кр-57-0.08ct-3/6А. 1 Бриллиант Кр-57-0.04ct-3/6А.,1.55,17.5,0,585,decorative,1062.0,796.50
10072,gold,"16 Фианит круг 1,0=0,128; 1 Жемчуг белый 8-8,5=3,148",2.71,17.0,0,585,decorative,427.42,85.48
10073,gold,"16 Фианит круг 1,0=0,128; 1 Жемчуг белый 8-8,5=3,148",3.23,18.5,1,585,decorative,1099.17,659.50
10074,gold,"16 Фианит круг 1,0=0,128; 1 Жемчуг белый 8-8,5=3,148",3.18,18.0,0,585,decorative,1991.0,995.50
10075,gold,"16 Фианит круг 1,0=0,128; 1 Жемчуг белый 8-8,5=3,148",3.23,17.5,0,585,decorative,2022.3,1011.15
10076,gold,"1 Фианит бесцветный Круг 3,5",1.15,16.0,0,585,engagement,544.86,272.43
10077,gold,None,2.27,16.5,0,585,engagement,840.47,504.28
10078,gold,None,2.31,17.0,0,585,engagement,855.21,513.13
10079,gold,1 Бриллиант Кр-57-0.15ct-4/5А.,1.66,17.5,0,585,engagement,1642.11,1149.48
10080,silver,"1 фианит Круг 6,0=1,46",1.76,16.0,0,925,decorative,256.41,51.28
10081,silver,"1 фианит Круг 6,0=1,46",1.93,18.0,0,925,decorative,341.92,68.38
10082,silver,"1 фианит Круг 6,0=1,46",1.9,18.5,0,925,decorative,60.4,36.24
10083,silver,"1 фианит Круг 6,0=1,46",1.59,16.0,0,925,decorative,91.46,54.88
10084,silver,"1 фианит Круг 6,0=1,46",1.75,17.5,0,925,decorative,100.61,60.36
10085,silver,"1 фианит Круг 6,0=1,46",1.74,17.0,0,925,decorative,100.08,60.05
10086,silver,"1 фианит Круг 6,0=1,46",1.8,17.0,0,925,decorative,103.54,62.12
10087,silver,"1 фианит Круг 6,0=1,46",1.67,16.5,0,925,decorative,96.08,57.65
10088,silver,"1 фианит Круг 6,0=1,46",1.75,16.5,0,925,decorative,100.61,60.36
10089,silver,"1 фианит Круг 6,0=1,46",1.79,17.0,0,925,decorative,102.93,61.76
10090,silver,"1 Гранат Овал 10*8; 18 Фианит Круг 1,5",2.72,17.5,0,925,decorative,1333.86,266.77
10091,silver,None,4.27,17.5,0,925,decorative,202.7,141.89
10092,silver,None,4.3,17.5,0,925,decorative,202.7,141.89
10093,silver,None,4.38,18.0,0,925,decorative,202.71,141.90
10094,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",2.55,17.5,0,925,decorative,957.37,574.42
10095,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",2.03,18.5,0,925,decorative,341.91,68.38
10096,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",1.99,16.5,0,925,decorative,341.92,68.38
10097,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",2.53,17.5,0,925,decorative,973.54,584.12
10098,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",2.1,18.0,0,925,decorative,73.12,43.87
10099,gold,"8 Фианит круг 1,0=0,064; 1 Жемчуг белый 8-8,5=3,2",2.54,17.0,0,925,decorative,1590.24,795.12
10100,silver,"17 Фианит круг 1,0=0,136; 1 Фианит круг 1,5=0,027; 1 Жемчуг белый 8-8,5=3,32",2.63,16.0,0,925,decorative,157.8,31.56
